Authorization Date,Record ID,Store Name,Store Type,Street Number,City,State,Zip Code,Zip4,County,Latitude,Longitude,End Date
2012-10-03,1070376,Rainbow Market  ,Convenience Store,626,Washington,DC,20011,3012,DIST OF COLUMBIA,38.95635,-77.02204,06/12/2014
2012-10-03,1066132,Congress Heights Market  ,Small Grocery Store,3109,Washington,DC,20032, ,DIST OF COLUMBIA,38.84343,-76.99947,02/24/2014
2012-10-09,1077405,7-Eleven 11732H,Convenience Store,2617,Washington,DC,20007,3063,DIST OF COLUMBIA,38.90943,-77.05493,03/12/2014
2012-10-24,1077250,Go Hope Market LLC  ,Convenience Store,1429,Washington,DC,20020,5614,DIST OF COLUMBIA,38.8666,-76.98425,06/29/2017
2012-10-24,1072061,Ram Grocery  ,Small Grocery Store,3509,Washington,DC,20032,4140,DIST OF COLUMBIA,38.83976,-76.99367,02/08/2018
2012-11-02,1074502,All In One Market  ,Convenience Store,301,Washington,DC,20001,1929,DIST OF COLUMBIA,38.90971,-77.01521,12/19/2016
2012-11-02,1077256,Avenue Supermarket  ,Medium Grocery Store,5010,Washington,DC,20011,4118,DIST OF COLUMBIA,38.95137,-77.01322,03/11/2021
2012-11-17,1082217,University of the District Farmers Mkt  ,Farmers' Market,4200,Washington,DC,20008,1122,DIST OF COLUMBIA,38.94387,-77.06341,02/20/2018
2012-11-20,1082477,Costco Wholesale 1120,Super Store,2441,Washington,DC,20018,9045,DIST OF COLUMBIA,38.92097,-76.95229, 
2012-11-20,1080245,Miky Grocery And Dollar Plus Store  ,Convenience Store,2113,Washington,DC,20018,2836,DIST OF COLUMBIA,38.92987,-76.97435,07/22/2013
2012-11-28,1078644,Bless 7 To 10 Market  ,Small Grocery Store,434,Washington,DC,20011,5944,DIST OF COLUMBIA,38.93989,-77.01876,10/25/2017
2012-12-04,1079393,J & K Market  ,Convenience Store,234,Washington,DC,20002,6508,DIST OF COLUMBIA,38.89343,-76.98369,03/30/2021
2012-12-10,1084609,7-Eleven 36441H,Convenience Store,910,Washington,DC,20006, ,DIST OF COLUMBIA,38.90189,-77.03947,12/09/2014
2012-12-10,1084615,7-Eleven 36711H,Convenience Store,5505,Washington,DC,20011,2627,DIST OF COLUMBIA,38.95551,-77.00037,03/12/2014
2012-12-13,1085035,7-Eleven 36438H,Convenience Store,1233,Washington,DC,20018,1019,DIST OF COLUMBIA,38.92064,-76.98969,01/13/2016
2012-12-20,1077297,Harvey's Market  ,Meat/Poultry Specialty,1309,Washington,DC,20002,7084,DIST OF COLUMBIA,38.90879,-76.99794,04/09/2018
2012-12-20,1083011,J & D Market  ,Convenience Store,2201,Washington,DC,20020,5323,DIST OF COLUMBIA,38.87146,-76.97467,03/05/2014
2012-12-27,1083762,7-Eleven Inc F 35608,Convenience Store,3900,Washington,DC,20032,1405,DIST OF COLUMBIA,38.83286,-77.00872, 
2013-01-15,1084130,Capitol Hill Food And Fuel LLC  ,Convenience Store,1248,Washington,DC,20003,2226,DIST OF COLUMBIA,38.88178,-76.9887, 
2013-01-16,1088494,Sav a Lot  ,Combination Grocery/Other,528,Washington,DC,20001,1831,DIST OF COLUMBIA,38.91317,-77.01917,07/25/2016
2013-01-24,1082801,H&R Dollar Plus Food Store LLC  ,Convenience Store,1103,Washington,DC,20002,2301,DIST OF COLUMBIA,38.91039,-76.9856,09/15/2014
2013-01-25,1085478,Wow Market  ,Convenience Store,6226,Washington,DC,20011, ,DIST OF COLUMBIA,38.96576,-77.02766,12/09/2014
2013-02-07,1090384,Giant 2381,Super Store,300,Washington,DC,20002, ,DIST OF COLUMBIA,38.90027,-77.00202, 
2013-02-12,1090796,Brown Street Market  ,Small Grocery Store,3320,Washington,DC,20010,1811,DIST OF COLUMBIA,38.93372,-77.038,09/26/2016
2013-02-19,1082743,Family's Seafood And Crab Market  ,Combination Grocery/Other,4512,Washington,DC,20019,5703,DIST OF COLUMBIA,38.87369,-76.93466,09/26/2016
2013-02-21,1084702,Star Grocery  ,Small Grocery Store,1451,Washington,DC,20002,5036,DIST OF COLUMBIA,38.89964,-76.98445,11/24/2020
2013-02-22,1092749,Walgreens 15360,Combination Grocery/Other,801,Washington,DC,20001,3717,DIST OF COLUMBIA,38.90001,-77.02187, 
2013-02-28,1088106,Capitol Market LLC  ,Convenience Store,2501,Washington,DC,20002,1014,DIST OF COLUMBIA,38.92252,-77.00895,04/15/2014
2013-03-05,1092923,Flexcare Pharmacy  ,Convenience Store,3861,Washington,DC,20020,1001,DIST OF COLUMBIA,38.86641,-76.95033,07/31/2018
2013-03-21,1090828,Convenience Store & Food Express  ,Convenience Store,2743,Washington,DC,20032,2608,DIST OF COLUMBIA,38.84679,-76.99621,04/18/2018
2013-03-27,1087081,Gedera Market  ,Convenience Store,4600,Washington,DC,20011,4313,DIST OF COLUMBIA,38.94626,-77.03277,04/10/2018
2013-03-27,1088834,"M N ,LLC  ",Combination Grocery/Other,104,Washington,DC,20011,5213,DIST OF COLUMBIA,38.95654,-77.01209,08/11/2015
2013-04-05,1091455,Buxton Glory Inl Market  ,Small Grocery Store,4013,Washington,DC,20011,5819,DIST OF COLUMBIA,38.94015,-77.02499,07/02/2017
2013-04-11,997456,Today's News  ,Convenience Store,529,Washington,DC,20045, ,DIST OF COLUMBIA,38.89699,-77.03191,07/01/2013
2013-04-17,1093650,Upshur Grocery  ,Convenience Store,233,Washington,DC,20011,4847,DIST OF COLUMBIA,38.94221,-77.01521,07/22/2014
2013-04-17,870538,Northeast Supermarket  ,Convenience Store,1201,Washington,DC,20002,7802,DIST OF COLUMBIA,38.91008,-76.98475,02/03/2014
2013-04-19,1092337,Grocery Store 1,Small Grocery Store,1507,Washington,DC,20019,2006,DIST OF COLUMBIA,38.90981,-76.93597,04/04/2018
2013-04-22,1089515,Daddy's Corner (DCinc1)  ,Delivery Route,2371,Washington,DC,20001,2241,DIST OF COLUMBIA,38.92155,-77.02694,12/09/2014
2013-04-22,1099634,Daddy's Corner (DCinc2)  ,Delivery Route,2371,Washington,DC,20001,2241,DIST OF COLUMBIA,38.92155,-77.02694,12/09/2014
2013-04-24,1090002,Nile Market & Kitchen  ,Combination Grocery/Other,7815,Washington,DC,20012,1304,DIST OF COLUMBIA,38.98415,-77.02655, 
2013-04-24,1090769,Fort Carroll Market  ,Convenience Store,3705,Washington,DC,20032,1549,DIST OF COLUMBIA,38.83777,-77.00625, 
2013-05-06,1096990,7-eleven 35654A,Convenience Store,2230,Washington,DC,20002,1937,DIST OF COLUMBIA,38.91748,-76.9726, 
2013-05-13,1091851,Tana Grocery & Convenience  ,Convenience Store,1606,Washington,DC,20001,3204,DIST OF COLUMBIA,38.91143,-77.02198,05/05/2015
2013-05-16,1093313,Rock Creek Market  ,Convenience Store,644,Washington,DC,20010,1615,DIST OF COLUMBIA,38.93711,-77.02037, 
2013-05-18,1100207,Wellness Works Farmers Market  ,Farmers' Market,1900,Washington,DC,20415,1000,DIST OF COLUMBIA,38.89537,-77.0442,05/17/2018
2013-05-22,1103564,USDA Farmers Market  ,Farmers' Market,1401,Washington,DC,20250, ,DIST OF COLUMBIA,38.88757,-77.02818,01/30/2018
2013-05-29,1094708,Riyad Dollaa Plus Market  ,Small Grocery Store,800,Washington,DC,20011,5837,DIST OF COLUMBIA,38.94189,-77.0236,12/08/2015
2013-05-29,1095028,Happy Market  ,Combination Grocery/Other,5507,Washington,DC,20011,7801,DIST OF COLUMBIA,38.95663,-77.03283,11/24/2014
2013-06-07,1096782,Glens Garden Market  ,Combination Grocery/Other,2001,Washington,DC,20009, ,DIST OF COLUMBIA,38.91412,-77.04518,08/03/2021
2013-06-20,1097874,Bladensburg Market  ,Convenience Store,1107,Washington,DC,20002,2511,DIST OF COLUMBIA,38.90409,-76.98076,05/03/2020
2013-06-25,1106536,Riverside Farmers Market  ,Farmers' Market,5200,Washington,DC,20019,6657,DIST OF COLUMBIA,38.89717,-76.92607,07/27/2015
2013-06-25,1029934,7-Eleven 35291J,Convenience Store,2501,Washington,DC,20002,4805,DIST OF COLUMBIA,38.89787,-76.97095,12/09/2014
2013-06-26,1099638,Neighborhood Dollar And Foodmart  ,Small Grocery Store,12,Washington,DC,20011,5225,DIST OF COLUMBIA,38.95653,-77.0097,06/10/2014
2013-07-08,1101113,Miti Market Llc  ,Small Grocery Store,4913,Washington,DC,20011,4525,DIST OF COLUMBIA,38.95013,-77.02715,11/13/2013
2013-07-11,823415,International Progresso Market  ,Supermarket,3158,Washington,DC,20010,2747,DIST OF COLUMBIA,38.93028,-77.038, 
2013-07-22,1098973,Circle Seven Food And Grocery Market  ,Convenience Store,1211,Washington,DC,20002,7802,DIST OF COLUMBIA,38.90997,-76.98444,08/16/2020
2013-08-13,1107499,Helen Mart 1,Convenience Store,4907,Washington,DC,20019,4818,DIST OF COLUMBIA,38.89845,-76.93138,11/22/2020
2013-08-20,1115340,Giant 2376,Super Store,1400,Washington,DC,20001, ,DIST OF COLUMBIA,38.90899,-77.02195, 
2013-08-27,1093348,Benning Market Inc  ,Convenience Store,2001,Washington,DC,20002, ,DIST OF COLUMBIA,38.89863,-76.97546,04/27/2015
2013-08-28,1110381,Georgia Line Convenent Store  ,Convenience Store,5125,Washington,DC,20011, ,DIST OF COLUMBIA,38.9527,-77.0275,05/17/2018
2013-08-29,1111115,Elias Injera Mkt  ,Small Grocery Store,5427,Washington,DC,20011,3909,DIST OF COLUMBIA,38.95544,-77.02785,11/29/2017
2013-09-03,1109768,Dollar Store And Groceries  ,Combination Grocery/Other,2113,Washington,DC,20018,2836,DIST OF COLUMBIA,38.92987,-76.97435,09/26/2016
2013-09-03,1095269,Capital Conveince Store  ,Convenience Store,3308,Washington,DC,20010,2513,DIST OF COLUMBIA,38.93134,-77.0236,03/12/2014
2013-09-03,1110992,Sheridian International Market  ,Combination Grocery/Other,6232,Washington,DC,20011, ,DIST OF COLUMBIA,38.96592,-77.02766,12/09/2014
2013-09-11,1105510,Quick Trip 24 LLC  ,Convenience Store,1356,Washington,DC,20018,3704,DIST OF COLUMBIA,38.92506,-76.98605,07/05/2018
2013-09-12,1110872,Lidya Dollar Plus Market  ,Small Grocery Store,2324,Washington,DC,20020,6706,DIST OF COLUMBIA,38.87405,-76.97155,05/14/2015
2013-09-13,1116090,Quick Shop  ,Combination Grocery/Other,707,Washington,DC,20011,3031,DIST OF COLUMBIA,38.95642,-77.02245,03/16/2018
2013-09-13,1109249,Mid Town Convenience Store  ,Convenience Store,1121,Washington,DC,20001,3609,DIST OF COLUMBIA,38.90446,-77.02183,03/02/2015
2013-09-23,1107719,Shaw Market & Deli  ,Small Grocery Store,1545,Washington,DC,20001,2415,DIST OF COLUMBIA,38.91082,-77.01668,08/04/2014
2013-09-23,812438,B & V Market  ,Convenience Store,1304,Washington,DC,20002,3340,DIST OF COLUMBIA,38.90759,-77.00922,08/25/2015
2013-09-25,1110998,Greenway Market  ,Small Grocery Store,3542,Washington,DC,20019,1253,DIST OF COLUMBIA,38.88994,-76.95451,09/06/2017
2013-09-26,1111082,Salt Water Seafood Inc  ,Seafood Specialty,1100,Washington,DC,20024, ,DIST OF COLUMBIA,38.88101,-77.02616, 
2013-10-21,841230,Quick Service  ,Medium Grocery Store,2401,Washington,DC,20020,5815,DIST OF COLUMBIA,38.8627,-76.99245,01/27/2016
2013-10-21,1116363,Miles & Sons  ,Meat/Poultry Specialty,300,Washington,DC,20002, ,DIST OF COLUMBIA,38.90956,-77.00016,05/05/2015
2013-10-22,1118726,New Hampshire Market  ,Convenience Store,1900,Washington,DC,20009,3308,DIST OF COLUMBIA,38.91571,-77.03654,10/03/2019
2013-10-25,1118763,Today's Seafood & Crab  ,Seafood Specialty,2125,Washington,DC,20020,2815,DIST OF COLUMBIA,38.85082,-76.97469,11/23/2018
2013-10-29,1119119,KFM Corporation  ,Super Store,350,Washington,DC,20002, ,DIST OF COLUMBIA,38.90921,-77.00046,09/03/2018
2013-10-29,1097619,"M & A,inc  ",Convenience Store,3021,Washington,DC,20001,3807,DIST OF COLUMBIA,38.92879,-77.02316,05/14/2015
2013-11-04,1114476,Shola Market  ,Small Grocery Store,1207,Washington,DC,20011,1136,DIST OF COLUMBIA,38.96753,-77.02827,05/05/2015
2013-11-05,1123557,7-Eleven 36701H,Convenience Store,4854,Washington,DC,20019,3634,DIST OF COLUMBIA,38.89877,-76.93204,12/14/2014
2013-11-12,1124625,7 Eleven 22639H,Convenience Store,4443,Washington,DC,20019,4556,DIST OF COLUMBIA,38.89111,-76.9386,09/03/2014
2013-11-13,866118,M & S Market  ,Medium Grocery Store,213,Washington,DC,20011,4847,DIST OF COLUMBIA,38.94223,-77.01432,12/17/2017
2013-11-18,1121485,7-eleven 22689,Convenience Store,1927,Washington,DC,20018,2441,DIST OF COLUMBIA,38.92876,-76.97665,02/27/2020
2013-11-20,1123037,Walmart Supercenter 5968,Super Store,5929,Washington,DC,20011,5101,DIST OF COLUMBIA,38.96214,-77.0279, 
2013-11-20,1123036,Walmart Supercenter 5941,Super Store,99,Washington,DC,20001, ,DIST OF COLUMBIA,38.90028,-77.01217, 
2013-11-27,1120930,Intoto Llc  ,Combination Grocery/Other,6406,Washington,DC,20012,2960,DIST OF COLUMBIA,38.96783,-77.02779, 
2013-12-03,1122628,Fikir Market LLC  ,Convenience Store,4913,Washington,DC,20011,4525,DIST OF COLUMBIA,38.95013,-77.02715,07/17/2016
2013-12-04,1120814,Minnesota Store  ,Convenience Store,3728,Washington,DC,20019,2667,DIST OF COLUMBIA,38.89096,-76.95228,07/16/2015
2013-12-05,1121613,Argyle Market  ,Convenience Store,3220,Washington,DC,20010, ,DIST OF COLUMBIA,38.93226,-77.03883, 
2013-12-05,332099,DAVIS MARKET  ,Convenience Store,3819,Washington,DC,20011,5888,DIST OF COLUMBIA,38.93824,-77.02457,12/09/2014
2013-12-05,1122655,Chesapeake Big Market  ,Convenience Store,601,Washington,DC,20032,3635,DIST OF COLUMBIA,38.82917,-76.9982,03/03/2021
2013-12-11,1123187,Smiley Mart  ,Convenience Store,3109,Washington,DC,20032,1606,DIST OF COLUMBIA,38.84343,-76.99947,03/23/2015
2013-12-12,1123738,Potomac Seafood  ,Combination Grocery/Other,3730,Washington,DC,20019,2667,DIST OF COLUMBIA,38.89099,-76.95225,11/23/2018
2013-12-19,1121029,Yd Progress  ,Convenience Store,5433,Washington,DC,20011,3909,DIST OF COLUMBIA,38.95597,-77.02797, 
2013-12-20,1125913,7-eleven 36711A,Convenience Store,5501,Washington,DC,20011,2627,DIST OF COLUMBIA,38.95568,-77.00058,01/11/2016
2013-12-24,1124652,Zemzem  ,Convenience Store,3915,Washington,DC,20032,2308,DIST OF COLUMBIA,38.83245,-77.00829, 
2014-01-06,1130189,7-Eleven 23001J,Convenience Store,3900,Washington,DC,20019,3401,DIST OF COLUMBIA,38.89498,-76.94878,03/09/2014
2014-01-07,1128341,Each Peach Market  ,Medium Grocery Store,3068,Washington,DC,20009,4217,DIST OF COLUMBIA,38.92851,-77.03729, 
2014-01-16,1127058,7-eleven 36989A,Convenience Store,1100,Washington,DC,20005,6327,DIST OF COLUMBIA,38.9038,-77.03308,01/04/2016
2014-01-22,1128983,Dollar Plus And Food Mkt  ,Small Grocery Store,4413,Washington,DC,20019,5615,DIST OF COLUMBIA,38.8735,-76.93507,05/05/2015
2014-01-22,1121584,The Cupboard  ,Convenience Store,1504,Washington,DC,20003,1507,DIST OF COLUMBIA,38.88984,-76.98333,07/03/2019
2014-01-28,968214,7-Eleven Inc F 37287A,Convenience Store,721,Washington,DC,20002,3626,DIST OF COLUMBIA,38.90017,-76.99526,04/23/2017
2014-01-29,1129479,Uptown Mart LLC  ,Convenience Store,2701,Washington,DC,20009, ,DIST OF COLUMBIA,38.92508,-77.0322, 
2014-01-30,1129632,Elbo Market  ,Small Grocery Store,1731,Wasington,DC,20001, ,DIST OF COLUMBIA,38.91376,-77.02187,05/06/2018
2014-01-30,1126307,7 River Mart  ,Convenience Store,250,Washington,DC,20002,6218,DIST OF COLUMBIA,38.89344,-76.99157, 
2014-02-07,1130831,Nabil Inc  ,Small Grocery Store,1813,Washington,DC,20002,7211,DIST OF COLUMBIA,38.89895,-76.9772,11/19/2014
2014-02-11,1127221,Northeast Supermarket  ,Convenience Store,1201,Washington,DC,20002,7802,DIST OF COLUMBIA,38.91008,-76.98475,12/15/2015
2014-02-12,1130518,S And G Liquor Plus Grocery  ,Convenience Store,5421,Washington,DC,20011,3909,DIST OF COLUMBIA,38.9558,-77.02794,05/06/2018
2014-03-03,1136881,Trader Joe's 662,Supermarket,1914,Washington,DC,20009,4431,DIST OF COLUMBIA,38.91609,-77.03197, 
2014-03-06,1131081,Spark Mini Mart  ,Convenience Store,1426,Washington,DC,20002,3342,DIST OF COLUMBIA,38.90941,-77.00914,12/03/2015
2014-03-10,1136148,7-eleven 23001B,Convenience Store,3900,Washington,DC,20019,3401,DIST OF COLUMBIA,38.89498,-76.94878,11/23/2018
2014-03-17,1132719,The Table Church  ,Fruits/Veg Specialty,1020,Washington,DC,20002,3744,DIST OF COLUMBIA,38.90022,-76.99196,08/24/2015
2014-03-18,1095269,Capital Conveince Store  ,Convenience Store,3308,Washington,DC,20010,2513,DIST OF COLUMBIA,38.93134,-77.0236,10/21/2014
2014-03-18,1129485,Hawlet Inc  ,Combination Grocery/Other,2205,Washington,DC,20002,1217,DIST OF COLUMBIA,38.91943,-77.00053,08/07/2016
2014-03-18,1135518,J & D Market  ,Convenience Store,2201,Washington,DC,20020,5323,DIST OF COLUMBIA,38.87146,-76.97467,09/05/2016
2014-03-21,1126201,Bodega Market 1,Small Grocery Store,1136,Washington,DC,20002, ,DIST OF COLUMBIA,38.90287,-76.99044,10/09/2018
2014-04-09,1046057,MLK Mini Market  ,Small Grocery Store,3333,Washington,DC,20032,1562,DIST OF COLUMBIA,38.84218,-77.00288,06/30/2014
2014-04-14,1138298,7-eleven 36800A,Convenience Store,1344,Washington,DC,20007,3310,DIST OF COLUMBIA,38.90778,-77.06358, 
2014-04-22,1142321,Penn Quarter Freshfarm Market  ,Farmers' Market,400,Washington,DC,20004, ,DIST OF COLUMBIA,38.89489,-77.02299, 
2014-04-22,1145702,By The White House Freshfarm Market  ,Farmers' Market,800,Washington,DC,20420, ,DIST OF COLUMBIA,38.90063,-77.03492, 
2014-04-22,1145699,Foggy Bottom Freshfarm Market  ,Farmers' Market,2300,Washington,DC,20052, ,DIST OF COLUMBIA,38.90067,-77.05079, 
2014-04-25,1129601,Capitol LLC  ,Convenience Store,2501,Washington,DC,20002,1014,DIST OF COLUMBIA,38.92252,-77.00895, 
2014-05-05,1148821,Historic Brookland Farmers Market ,Farmers' Market,716,Washington,DC,20017, ,DIST OF COLUMBIA,38.93243,-76.99543,05/03/2015
2014-05-05,1141345,7 Food Store  ,Convenience Store,1830,Washington,DC,20002,7212,DIST OF COLUMBIA,38.899,-76.97651,05/30/2018
2014-05-05,1140658,Kennedy Street Market  ,Small Grocery Store,701,Washington,DC,20011,3031,DIST OF COLUMBIA,38.95639,-77.02262,09/26/2016
2014-05-08,1137989,Rock Creek Market  ,Convenience Store,644,Washington,DC,20010,1615,DIST OF COLUMBIA,38.93704,-77.02119,05/08/2014
2014-05-09,1141477,Texas Convenience Store  ,Convenience Store,4350,Washington,DC,20019,4260,DIST OF COLUMBIA,38.8832,-76.94183, 
2014-05-13,1149674,7-Eleven Inc F 36441A,Convenience Store,908,Washington,DC,20006,2502,DIST OF COLUMBIA,38.90147,-77.03947, 
2014-05-13,1142643,Economy Market  ,Convenience Store,1804,Washington,DC,20002,6606,DIST OF COLUMBIA,38.89482,-76.9787, 
2014-05-16,1151071,Petworth Community Market  ,Farmers' Market, ,Washington,DC,20011, ,DIST OF COLUMBIA,38.95398,-77.02564,12/20/2018
2014-05-21,1145341,Grocery And Bakery  ,Combination Grocery/Other,6224,Washington,DC,20011,5112,DIST OF COLUMBIA,38.96569,-77.02766, 
2014-05-21,1153436,7-Eleven 34559J,Convenience Store,1315,Washington,DC,20002,3487,DIST OF COLUMBIA,38.90753,-77.00348,10/06/2014
2014-05-30,1142360,Fair Price General Business  ,Combination Grocery/Other,1266,Washington,DC,20002,3459,DIST OF COLUMBIA,38.90792,-76.99864,09/26/2016
2014-06-02,1152226,Elbo  ,Combination Grocery/Other,2216,Washington,DC,20020,5734,DIST OF COLUMBIA,38.86436,-76.98995,07/14/2015
2014-06-10,1149638,Arcadia Center  ,Farmers' Market,1800,Washington,DC,20018,2742,DIST OF COLUMBIA,38.93681,-76.9786, 
2014-06-11,1153259,"DC Stars, LLC  ",Small Grocery Store,3420,Washington,DC,20010,2502,DIST OF COLUMBIA,38.93259,-77.02377,03/28/2016
2014-06-11,1151790,Grays Market  ,Convenience Store,3306,Washington,DC,20010,2513,DIST OF COLUMBIA,38.93129,-77.02358,07/01/2015
2014-06-11,1152886,Anacostia Shell Food Mart  ,Convenience Store,2501,Washington,DC,20020,6713,DIST OF COLUMBIA,38.87328,-76.97048,06/12/2019
2014-06-13,1154107,Safeway 2808,Supermarket,3830,Washington,DC,20011,5841,DIST OF COLUMBIA,38.93842,-77.02467, 
2014-06-19,1153759,Usulutan Grocery INC  ,Small Grocery Store,5768,Washington,DC,20011,2929,DIST OF COLUMBIA,38.95979,-77.02814,09/26/2016
2014-06-19,1156147,7-Eleven 25464A,Convenience Store,4319,Washington,DC,20016,2139,DIST OF COLUMBIA,38.9452,-77.07811,12/20/2018
2014-06-23,1157339,7-Eleven 37109H,Convenience Store,1901,Washington,DC,20018,3334,DIST OF COLUMBIA,38.94552,-76.9786, 
2014-06-23,1157337,7-Eleven 35777H,Convenience Store,1918,Washington,DC,20020,4867,DIST OF COLUMBIA,38.86637,-76.98519,11/30/2014
2014-06-30,775537,DOLLAR PLUS FOOD STORE  ,Convenience Store,1400,Washington,DC,20002,3342,DIST OF COLUMBIA,38.90872,-77.00922,11/03/2015
2014-06-30,1157122,Dollar Tree 5389,Combination Grocery/Other,1518,Washington,DC,20002,4516,DIST OF COLUMBIA,38.90004,-76.98228, 
2014-06-30,1145765,Capitol View Convenience Store  ,Convenience Store,12,Washington,DC,20011,5225,DIST OF COLUMBIA,38.95655,-77.00971,12/04/2015
2014-07-01,1153461,Citycenterdc Freshfarm Market ,Farmers' Market,900,Washington,DC,20001,4405,DIST OF COLUMBIA,38.90165,-77.02602, 
2014-07-01,1153466,Mount Vernon Triangle ,Farmers' Market,1025,Washington,DC,20001,2517,DIST OF COLUMBIA,38.9031,-77.01889, 
2014-07-03,1145714,Union Market Freshfarm Markett  ,Farmers' Market,1309,Washington,DC,20002,7084,DIST OF COLUMBIA,38.90883,-76.99796,09/20/2019
2014-07-07,1153335,Green Spot Trading LLC  ,Combination Grocery/Other,7616,Washington,DC,20012, ,DIST OF COLUMBIA,38.98267,-77.0266,09/26/2016
2014-07-14,1155874,City Corner Mart 1,Convenience Store,2601,Washington,DC,20001,3933,DIST OF COLUMBIA,38.924,-77.02543,11/23/2018
2014-07-15,1157996,7-Eleven Inc F 35500A,Convenience Store,900,Washington,DC,20002,3930,DIST OF COLUMBIA,38.90181,-76.98229,06/21/2018
2014-07-21,1157343,7-Eleven 35291B,Convenience Store,2501,Washington,DC,20002,4805,DIST OF COLUMBIA,38.89787,-76.97095,11/16/2019
2014-07-23,1153147,Addisu Teddy LLC  ,Medium Grocery Store,233,Washington,DC,20011,4847,DIST OF COLUMBIA,38.94221,-77.01521,06/29/2015
2014-08-07,1158726,Walker Jones  ,Farmers' Market,111,Washington,DC,20019,2238,DIST OF COLUMBIA,38.87835,-76.96394,12/20/2018
2014-08-18,1157861,Jamo's Deli  ,Convenience Store,1545,Washington,DC,20001,2415,DIST OF COLUMBIA,38.91082,-77.01669,09/26/2016
2014-08-19,1152253,The District Fishwife  ,Seafood Specialty,1309,Washington,DC,20002,7084,DIST OF COLUMBIA,38.90883,-76.99796,09/26/2016
2014-08-20,1166280,Big Lots 5253,Combination Grocery/Other,524,Washington,DC,20002,1231,DIST OF COLUMBIA,38.92034,-76.99915,08/07/2018
2014-08-25,1154564,Midnight Deli  ,Convenience Store,4701,Washington,DC,20011,4531,DIST OF COLUMBIA,38.9473,-77.02676,11/29/2017
2014-09-03,1165540,Minnesota Grocery Inc 1,Small Grocery Store,2233,Washington,DC,20020,5323,DIST OF COLUMBIA,38.87163,-76.97432,12/01/2015
2014-09-03,1157693,Menicks Market  ,Convenience Store,4401,Washington,DC,20019,3644,DIST OF COLUMBIA,38.90049,-76.93909,06/01/2016
2014-09-04,1166442,7-Eleven 22639b,Convenience Store,4443,Washington,DC,20019,4556,DIST OF COLUMBIA,38.89078,-76.93887,11/23/2018
2014-09-08,1159010,Brookland Market  ,Small Grocery Store,3736,Washington,DC,20017,1820,DIST OF COLUMBIA,38.93652,-76.99347,09/02/2015
2014-09-11,1152982,10th Street Market  ,Convenience Store,1000,Washington,DC,20001,5004,DIST OF COLUMBIA,38.91405,-77.02617,07/05/2019
2014-09-11,1164815,Park Market  ,Convenience Store,3400,Washington,DC,20010,2010,DIST OF COLUMBIA,38.93145,-77.02974,11/23/2018
2014-09-11,1164389,Millie's Market  ,Convenience Store,1452,Washington,DC,20002,5402,DIST OF COLUMBIA,38.8948,-76.98384,09/22/2020
2014-09-16,1163820,Salina Grocery Store  ,Small Grocery Store,3509,Washington,DC,20017,2545,DIST OF COLUMBIA,38.93284,-76.99097,10/13/2015
2014-09-17,1156510,Mlk Mini Market  ,Small Grocery Store,3333,Washington,DC,20032, ,DIST OF COLUMBIA,38.84218,-77.00288,09/25/2017
2014-09-24,1168006,7 Values Mart  ,Small Grocery Store,3900,Washington,DC,20019,2661,DIST OF COLUMBIA,38.89328,-76.95057,08/21/2017
2014-09-26,1164933,H Street Organic Market  ,Medium Grocery Store,806,Washington,DC,20002,3629,DIST OF COLUMBIA,38.90023,-76.9945,09/26/2016
2014-09-30,1157172,M & T Grocers Beer And Wine  ,Convenience Store,201,Washington,DC,20002,6507,DIST OF COLUMBIA,38.89216,-76.9836,06/01/2015
2014-10-06,1171420,Harris Teeter 383,Super Store,401,Washington,DC,20003,3469,DIST OF COLUMBIA,38.87645,-77.00047, 
2014-10-07,1169308,7-Eleven Inc F 34559B,Convenience Store,1315,Washington,DC,20002,3487,DIST OF COLUMBIA,38.90753,-77.00348, 
2014-10-07,1164552,Staples Beer And Wine Grocery LLC 1,Convenience Store,1364,Washington,DC,20002,7127,DIST OF COLUMBIA,38.90098,-76.986,05/16/2018
2014-10-30,1168773,Delicias Market  ,Small Grocery Store,3702,Washington,DC,20010,1321,DIST OF COLUMBIA,38.93736,-77.03278,11/22/2019
2014-11-04,1168237,Wow Market 1,Combination Grocery/Other,6226,Washington,DC,20011, ,DIST OF COLUMBIA,38.96576,-77.02766,01/31/2017
2014-11-17,1174880,MOM's Organic Market 12,Super Store,1501,Washington,DC,20002, ,DIST OF COLUMBIA,38.91623,-76.98335, 
2014-11-18,1176154,CVS 5674,Combination Grocery/Other,3700,Washington,DC,20016, ,DIST OF COLUMBIA,38.9346,-77.07259, 
2014-11-20,1009679,Dollar Plus Food Store  ,Convenience Store,824,Washington,DC,20002,3928,DIST OF COLUMBIA,38.9013,-76.98263,07/12/2018
2014-11-25,1173378,4 Corner  ,Small Grocery Store,440,Washington,DC,20011,6506,DIST OF COLUMBIA,38.95642,-77.01942,05/08/2017
2014-11-25,1174341,Dollar Plus Grocery 1,Convenience Store,1103,Washington,DC,20002,2301,DIST OF COLUMBIA,38.91037,-76.98555, 
2014-12-01,1173773,Fort Drum Market  ,Medium Grocery Store,4686,Washington,DC,20032,1132,DIST OF COLUMBIA,38.82093,-77.01092, 
2014-12-01,1176637,7-Eleven Inc F 35777A,Convenience Store,1918,Washington,DC,20020,4867,DIST OF COLUMBIA,38.86637,-76.98519,09/29/2016
